timestamp,value
13:30:36.536,134
13:30:36.607,134
13:30:36.608,134
13:30:36.608,134
13:30:36.608,134
13:30:36.608,134
13:30:36.608,133
13:30:36.608,134
13:30:36.677,134
13:30:36.677,134
13:30:36.677,134
13:30:36.677,134
13:30:36.677,134
13:30:36.677,134
13:30:36.678,134
13:30:36.741,134
13:30:36.741,134
13:30:36.741,134
13:30:36.741,134
13:30:36.741,134
13:30:36.741,134
13:30:36.808,134
13:30:36.808,134
13:30:36.808,134
13:30:36.808,134
13:30:36.808,134
13:30:36.808,134
13:30:36.808,134
13:30:36.878,134
13:30:36.879,134
13:30:36.879,134
13:30:36.879,134
13:30:36.879,134
13:30:36.879,134
13:30:36.879,134
13:30:36.955,134
13:30:36.955,133
13:30:36.955,133
13:30:36.955,133
13:30:36.956,133
13:30:36.956,133
13:30:36.956,133
13:30:36.958,133
13:30:37.019,133
13:30:37.019,133
13:30:37.019,133
13:30:37.019,133
13:30:37.019,133
13:30:37.019,133
13:30:37.080,133
13:30:37.080,133
13:30:37.080,133
13:30:37.080,133
13:30:37.080,133
13:30:37.080,133
13:30:37.145,133
13:30:37.145,133
13:30:37.145,133
13:30:37.145,133
13:30:37.145,133
13:30:37.146,133
13:30:37.149,133
13:30:37.223,133
13:30:37.223,133
13:30:37.223,133
13:30:37.223,133
13:30:37.224,133
13:30:37.224,133
13:30:37.224,133
13:30:37.282,133
13:30:37.282,133
13:30:37.282,133
13:30:37.282,133
13:30:37.282,133
13:30:37.282,133
13:30:37.343,133
13:30:37.343,133
13:30:37.343,133
13:30:37.343,133
13:30:37.343,133
13:30:37.343,133
13:30:37.404,133
13:30:37.405,133
13:30:37.405,133
13:30:37.405,134
13:30:37.405,134
13:30:37.405,133
13:30:37.469,134
13:30:37.470,134
13:30:37.470,134
13:30:37.470,134
13:30:37.470,134
13:30:37.470,134
13:30:37.471,134
13:30:37.531,134
13:30:37.531,134
13:30:37.532,134
13:30:37.532,133
13:30:37.532,133
13:30:37.532,133
13:30:37.606,133
13:30:37.606,133
13:30:37.606,133
13:30:37.606,133
13:30:37.606,133
13:30:37.606,133
13:30:37.606,133
13:30:37.679,133
13:30:37.679,133
13:30:37.679,133
13:30:37.679,133
13:30:37.680,133
13:30:37.680,133
13:30:37.680,133
13:30:37.681,133
13:30:37.744,133
13:30:37.744,133
13:30:37.744,133
13:30:37.744,133
13:30:37.744,133
13:30:37.744,133
13:30:37.809,133
13:30:37.809,134
13:30:37.809,133
13:30:37.809,134
13:30:37.810,134
13:30:37.810,134
13:30:37.812,134
13:30:37.872,134
13:30:37.873,134
13:30:37.873,134
13:30:37.873,134
13:30:37.873,134
13:30:37.873,134
13:30:37.937,134
13:30:37.937,133
13:30:37.937,133
13:30:37.937,133
13:30:37.937,133
13:30:37.937,133
13:30:37.991,133
13:30:37.991,133
13:30:37.992,133
13:30:37.992,133
13:30:37.992,133
13:30:37.993,133
13:30:38.046,133
13:30:38.046,132
13:30:38.046,132
13:30:38.046,132
13:30:38.046,132
13:30:38.100,132
13:30:38.100,132
13:30:38.100,132
13:30:38.101,132
13:30:38.101,132
13:30:38.103,132
13:30:38.156,132
13:30:38.156,132
13:30:38.156,132
13:30:38.156,132
13:30:38.156,132
13:30:38.218,132
13:30:38.218,132
13:30:38.218,132
13:30:38.218,132
13:30:38.218,132
13:30:38.218,132
13:30:38.270,132
13:30:38.270,132
13:30:38.271,132
13:30:38.271,132
13:30:38.271,132
13:30:38.274,131
13:30:38.337,130
13:30:38.337,130
13:30:38.338,129
13:30:38.338,129
13:30:38.338,128
13:30:38.338,129
13:30:38.389,129
13:30:38.389,128
13:30:38.389,128
13:30:38.389,129
13:30:38.389,129
13:30:38.440,129
13:30:38.441,129
13:30:38.441,129
13:30:38.441,130
13:30:38.441,130
13:30:38.493,130
13:30:38.493,131
13:30:38.493,131
13:30:38.493,131
13:30:38.493,132
13:30:38.495,132
13:30:38.547,132
13:30:38.547,132
13:30:38.547,133
13:30:38.547,133
13:30:38.547,133
13:30:38.599,133
13:30:38.599,134
13:30:38.600,134
13:30:38.600,134
13:30:38.600,134
13:30:38.651,134
13:30:38.651,135
13:30:38.652,135
13:30:38.652,135
13:30:38.652,135
13:30:38.706,135
13:30:38.706,135
13:30:38.706,135
13:30:38.706,135
13:30:38.706,136
13:30:38.706,136
13:30:38.770,136
13:30:38.770,136
13:30:38.770,136
13:30:38.770,136
13:30:38.770,136
13:30:38.770,136
13:30:38.826,136
13:30:38.826,136
13:30:38.826,137
13:30:38.827,137
13:30:38.827,137
13:30:38.827,137
13:30:38.887,138
13:30:38.887,138
13:30:38.887,138
13:30:38.887,138
13:30:38.887,138
13:30:38.887,138
13:30:38.950,138
13:30:38.950,139
13:30:38.950,139
13:30:38.950,139
13:30:38.950,139
13:30:38.951,139
13:30:39.016,139
13:30:39.016,138
13:30:39.016,138
13:30:39.016,138
13:30:39.016,138
13:30:39.016,138
13:30:39.018,138
13:30:39.073,138
13:30:39.074,138
13:30:39.074,137
13:30:39.074,137
13:30:39.074,137
13:30:39.078,137
13:30:39.143,137
13:30:39.143,136
13:30:39.143,136
13:30:39.143,136
13:30:39.143,136
13:30:39.143,136
13:30:39.210,135
13:30:39.210,135
13:30:39.210,135
13:30:39.210,135
13:30:39.210,135
13:30:39.210,134
13:30:39.210,134
13:30:39.275,134
13:30:39.276,134
13:30:39.276,134
13:30:39.276,134
13:30:39.276,133
13:30:39.276,133
13:30:39.279,133
13:30:39.334,133
13:30:39.335,133
13:30:39.335,133
13:30:39.335,133
13:30:39.335,133
13:30:39.339,133
13:30:39.405,133
13:30:39.405,133
13:30:39.405,133
13:30:39.406,133
13:30:39.406,132
13:30:39.406,132
13:30:39.409,132
13:30:39.467,132
13:30:39.467,132
13:30:39.467,132
13:30:39.467,132
13:30:39.467,132
13:30:39.470,132
13:30:39.535,132
13:30:39.535,132
13:30:39.535,132
13:30:39.535,132
13:30:39.535,132
13:30:39.535,132
13:30:39.598,132
13:30:39.599,132
13:30:39.599,132
13:30:39.599,132
13:30:39.599,132
13:30:39.599,132
13:30:39.600,132
13:30:39.655,132
13:30:39.655,132
13:30:39.655,132
13:30:39.655,132
13:30:39.655,132
13:30:39.711,132
13:30:39.712,132
13:30:39.712,132
13:30:39.712,132
13:30:39.712,132
13:30:39.712,132
13:30:39.776,132
13:30:39.776,132
13:30:39.776,132
13:30:39.776,132
13:30:39.776,132
13:30:39.776,132
13:30:39.842,132
13:30:39.842,132
13:30:39.842,132
13:30:39.842,132
13:30:39.842,132
13:30:39.842,132
13:30:39.842,132
13:30:39.896,132
13:30:39.896,132
13:30:39.896,132
13:30:39.896,132
13:30:39.896,132
13:30:39.948,132
13:30:39.948,132
13:30:39.948,133
13:30:39.948,132
13:30:39.948,132
13:30:39.952,132
13:30:40.007,133
13:30:40.007,133
13:30:40.007,133
13:30:40.007,133
13:30:40.007,133
13:30:40.060,133
13:30:40.060,133
13:30:40.060,133
13:30:40.060,133
13:30:40.060,133
13:30:40.062,133
13:30:40.125,133
13:30:40.125,133
13:30:40.125,133
13:30:40.125,133
13:30:40.126,133
13:30:40.126,133
13:30:40.182,133
13:30:40.182,133
13:30:40.182,133
13:30:40.182,133
13:30:40.182,133
13:30:40.183,133
13:30:40.237,133
13:30:40.237,133
13:30:40.237,133
13:30:40.237,133
13:30:40.237,133
13:30:40.289,133
13:30:40.290,133
13:30:40.290,133
13:30:40.290,133
13:30:40.290,133
13:30:40.293,133
13:30:40.348,133
13:30:40.348,133
13:30:40.349,133
13:30:40.349,133
13:30:40.349,133
13:30:40.400,133
13:30:40.400,133
13:30:40.400,133
13:30:40.400,133
13:30:40.400,133
13:30:40.404,133
13:30:40.467,133
13:30:40.467,133
13:30:40.468,133
13:30:40.468,133
13:30:40.468,133
13:30:40.468,133
13:30:40.528,133
13:30:40.528,133
13:30:40.528,133
13:30:40.528,133
13:30:40.528,133
13:30:40.528,133
13:30:40.581,133
13:30:40.581,133
13:30:40.582,133
13:30:40.582,133
13:30:40.582,133
13:30:40.585,133
13:30:40.647,133
13:30:40.648,133
13:30:40.648,133
13:30:40.648,133
13:30:40.648,133
13:30:40.648,133
13:30:40.713,133
13:30:40.713,133
13:30:40.713,133
13:30:40.713,133
13:30:40.713,133
13:30:40.713,133
13:30:40.715,133
13:30:40.769,133
13:30:40.769,133
13:30:40.769,133
13:30:40.769,133
13:30:40.769,133
13:30:40.823,133
13:30:40.823,133
13:30:40.823,133
13:30:40.823,133
13:30:40.823,133
13:30:40.826,133
13:30:40.884,133
13:30:40.885,133
13:30:40.885,133
13:30:40.885,133
13:30:40.885,133
13:30:40.886,133
13:30:40.939,133
13:30:40.939,133
13:30:40.939,133
13:30:40.939,133
13:30:40.939,133
13:30:40.992,133
13:30:40.992,133
13:30:40.992,133
13:30:40.992,133
13:30:40.992,133
13:30:41.045,133
13:30:41.045,133
13:30:41.045,133
13:30:41.045,133
13:30:41.045,133
13:30:41.047,133
13:30:41.106,133
13:30:41.106,133
13:30:41.106,133
13:30:41.106,133
13:30:41.106,133
13:30:41.107,133
13:30:41.171,133
13:30:41.171,133
13:30:41.171,132
13:30:41.171,132
13:30:41.171,132
13:30:41.171,132
13:30:41.227,132
13:30:41.227,132
13:30:41.227,132
13:30:41.228,132
13:30:41.228,132
13:30:41.228,132
13:30:41.279,132
13:30:41.279,132
13:30:41.279,132
13:30:41.279,132
13:30:41.279,132
13:30:41.330,132
13:30:41.330,132
13:30:41.330,132
13:30:41.330,132
13:30:41.330,132
13:30:41.383,132
13:30:41.383,132
13:30:41.383,132
13:30:41.383,132
13:30:41.383,132
13:30:41.436,132
13:30:41.436,132
13:30:41.436,132
13:30:41.436,132
13:30:41.436,132
13:30:41.439,131
13:30:41.503,131
13:30:41.503,131
13:30:41.503,131
13:30:41.503,130
13:30:41.503,130
13:30:41.503,130
13:30:41.557,129
13:30:41.557,129
13:30:41.557,129
13:30:41.557,129
13:30:41.557,129
13:30:41.559,129
13:30:41.623,129
13:30:41.623,128
13:30:41.623,128
13:30:41.623,128
13:30:41.623,128
13:30:41.623,128
13:30:41.686,128
13:30:41.687,129
13:30:41.687,129
13:30:41.687,129
13:30:41.687,129
13:30:41.687,129
13:30:41.690,129
13:30:41.743,129
13:30:41.743,130
13:30:41.743,130
13:30:41.743,130
13:30:41.743,130
13:30:41.797,130
13:30:41.797,130
13:30:41.797,130
13:30:41.797,130
13:30:41.797,130
13:30:41.800,131
13:30:41.866,131
13:30:41.866,131
13:30:41.866,131
13:30:41.866,131
13:30:41.866,131
13:30:41.866,131
13:30:41.919,130
13:30:41.920,130
13:30:41.920,130
13:30:41.920,130
13:30:41.920,130
13:30:41.921,130
13:30:41.975,130
13:30:41.975,129
13:30:41.975,129
13:30:41.975,129
13:30:41.975,129
13:30:42.032,129
13:30:42.032,129
13:30:42.032,129
13:30:42.032,129
13:30:42.033,129
13:30:42.033,129
13:30:42.089,129
13:30:42.089,129
13:30:42.089,130
13:30:42.089,130
13:30:42.089,130
13:30:42.092,130
13:30:42.150,130
13:30:42.150,130
13:30:42.150,130
13:30:42.150,130
13:30:42.150,130
13:30:42.152,130
13:30:42.214,130
13:30:42.214,130
13:30:42.214,130
13:30:42.214,130
13:30:42.214,130
13:30:42.214,130
13:30:42.267,130
13:30:42.268,130
13:30:42.268,130
13:30:42.268,130
13:30:42.268,130
13:30:42.321,130
13:30:42.321,130
13:30:42.321,130
13:30:42.321,130
13:30:42.321,129
13:30:42.323,129
13:30:42.377,129
13:30:42.377,129
13:30:42.377,129
13:30:42.377,129
13:30:42.377,129
13:30:42.442,128
13:30:42.442,128
13:30:42.442,128
13:30:42.442,128
13:30:42.443,128
13:30:42.443,128
13:30:42.443,128
13:30:42.497,129
13:30:42.497,129
13:30:42.497,129
13:30:42.497,129
13:30:42.497,129
13:30:42.560,129
13:30:42.560,129
13:30:42.560,129
13:30:42.560,129
13:30:42.560,129
13:30:42.560,129
13:30:42.564,129
13:30:42.624,129
13:30:42.624,129
13:30:42.624,130
13:30:42.624,129
13:30:42.624,129
13:30:42.624,130
13:30:42.689,130
13:30:42.689,130
13:30:42.689,130
13:30:42.689,130
13:30:42.689,130
13:30:42.689,130
13:30:42.747,130
13:30:42.748,130
13:30:42.748,130
13:30:42.748,130
13:30:42.748,129
13:30:42.748,129
13:30:42.802,129
13:30:42.802,129
13:30:42.802,129
13:30:42.802,129
13:30:42.802,128
13:30:42.805,128
13:30:42.859,128
13:30:42.859,128
13:30:42.859,128
13:30:42.859,128
13:30:42.859,128
13:30:42.916,128
13:30:42.916,128
13:30:42.917,128
13:30:42.917,128
13:30:42.917,128
13:30:42.917,128
13:30:42.978,128
13:30:42.978,128
13:30:42.979,128
13:30:42.979,129
13:30:42.979,129
13:30:42.979,129
13:30:43.037,129
13:30:43.037,129
13:30:43.037,129
13:30:43.038,129
13:30:43.038,129
13:30:43.038,129
13:30:43.093,129
13:30:43.093,129
13:30:43.093,129
13:30:43.093,129
13:30:43.093,129
13:30:43.096,129
13:30:43.149,130
13:30:43.149,129
13:30:43.150,129
13:30:43.150,130
13:30:43.150,130
13:30:43.211,130
13:30:43.211,129
13:30:43.211,129
13:30:43.211,129
13:30:43.211,129
13:30:43.211,129
13:30:43.265,128
13:30:43.265,128
13:30:43.265,128
13:30:43.265,128
13:30:43.265,128
13:30:43.267,128
13:30:43.321,128
13:30:43.321,128
13:30:43.321,128
13:30:43.321,128
13:30:43.321,128
13:30:43.375,128
13:30:43.375,128
13:30:43.375,128
13:30:43.375,128
13:30:43.375,128
13:30:43.377,128
13:30:43.430,129
13:30:43.430,129
13:30:43.430,129
13:30:43.430,129
13:30:43.430,129
13:30:43.486,129
13:30:43.486,129
13:30:43.486,130
13:30:43.486,130
13:30:43.486,129
13:30:43.488,129
13:30:43.541,130
13:30:43.541,130
13:30:43.541,130
13:30:43.541,130
13:30:43.541,130
13:30:43.594,130
13:30:43.594,130
13:30:43.594,130
13:30:43.594,130
13:30:43.594,130
13:30:43.648,130
13:30:43.648,130
13:30:43.648,130
13:30:43.648,130
13:30:43.648,130
13:30:43.649,130
13:30:43.703,130
13:30:43.703,130
13:30:43.703,129
13:30:43.703,129
13:30:43.703,129
13:30:43.756,129
13:30:43.756,129
13:30:43.756,129
13:30:43.756,129
13:30:43.756,129
13:30:43.759,129
13:30:43.816,129
13:30:43.816,129
13:30:43.816,130
13:30:43.816,130
13:30:43.817,130
13:30:43.822,130
13:30:43.874,130
13:30:43.874,130
13:30:43.874,130
13:30:43.874,130
13:30:43.875,130
13:30:43.939,131
13:30:43.940,131
13:30:43.940,131
13:30:43.940,131
13:30:43.940,131
13:30:43.940,131
13:30:43.940,131
13:30:44.009,131
13:30:44.010,131
13:30:44.010,131
13:30:44.010,131
13:30:44.010,131
13:30:44.010,131
13:30:44.010,132
13:30:44.078,132
13:30:44.079,132
13:30:44.079,132
13:30:44.079,132
13:30:44.079,132
13:30:44.079,131
13:30:44.081,131
13:30:44.149,131
13:30:44.150,131
13:30:44.150,131
13:30:44.150,131
13:30:44.150,131
13:30:44.150,131
13:30:44.151,130
13:30:44.212,130
13:30:44.212,130
13:30:44.212,130
13:30:44.212,130
13:30:44.212,130
13:30:44.213,130
13:30:44.271,131
13:30:44.272,131
13:30:44.272,131
13:30:44.272,131
13:30:44.272,131
13:30:44.272,131
13:30:44.327,131
13:30:44.327,131
13:30:44.328,131
13:30:44.328,131
13:30:44.328,131
13:30:44.332,131
13:30:44.390,131
13:30:44.391,131
13:30:44.391,132
13:30:44.391,131
13:30:44.391,131
13:30:44.392,131
13:30:44.447,132
13:30:44.447,132
13:30:44.447,132
13:30:44.447,132
13:30:44.447,132
13:30:44.504,132
13:30:44.504,132
13:30:44.504,132
13:30:44.504,132
13:30:44.504,132
13:30:44.504,132
13:30:44.557,132
13:30:44.558,132
13:30:44.558,132
13:30:44.558,131
13:30:44.558,131
13:30:44.621,131
13:30:44.621,131
13:30:44.621,131
13:30:44.621,131
13:30:44.621,131
13:30:44.622,131
13:30:44.623,131
13:30:44.677,131
13:30:44.677,131
13:30:44.677,131
13:30:44.677,131
13:30:44.677,131
13:30:44.732,131
13:30:44.732,132
13:30:44.732,132
13:30:44.732,132
13:30:44.732,132
13:30:44.734,132
13:30:44.788,132
13:30:44.788,132
13:30:44.788,132
13:30:44.788,132
13:30:44.788,132
13:30:44.843,133
13:30:44.843,133
13:30:44.843,133
13:30:44.843,133
13:30:44.844,133
13:30:44.844,133
13:30:44.901,133
13:30:44.901,133
13:30:44.901,133
13:30:44.902,133
13:30:44.902,133
13:30:44.904,133
13:30:44.964,133
13:30:44.964,133
13:30:44.964,133
13:30:44.964,133
13:30:44.964,133
13:30:44.965,133
13:30:45.021,133
13:30:45.022,133
13:30:45.022,133
13:30:45.022,133
13:30:45.022,132
13:30:45.025,132
13:30:45.084,132
13:30:45.084,132
13:30:45.085,132
13:30:45.085,132
13:30:45.085,132
13:30:45.085,132
13:30:45.139,132
13:30:45.139,132
13:30:45.139,132
13:30:45.139,132
13:30:45.139,132
13:30:45.206,132
13:30:45.206,132
13:30:45.206,132
13:30:45.206,133
13:30:45.206,133
13:30:45.206,133
13:30:45.206,133
13:30:45.260,133
13:30:45.260,133
13:30:45.260,133
13:30:45.261,133
13:30:45.261,133
13:30:45.314,133
13:30:45.314,133
13:30:45.314,133
13:30:45.314,133
13:30:45.314,133
13:30:45.316,133
13:30:45.372,133
13:30:45.372,133
13:30:45.372,133
13:30:45.372,134
13:30:45.372,133
13:30:45.431,134
13:30:45.431,133
13:30:45.431,133
13:30:45.431,133
13:30:45.431,133
13:30:45.431,133
13:30:45.490,133
13:30:45.490,133
13:30:45.490,133
13:30:45.490,133
13:30:45.490,132
13:30:45.490,132
13:30:45.548,132
13:30:45.548,132
13:30:45.548,132
13:30:45.549,132
13:30:45.549,132
13:30:45.549,132
13:30:45.607,132
13:30:45.607,132
13:30:45.607,132
13:30:45.607,132
13:30:45.607,132
13:30:45.608,132
13:30:45.662,132
13:30:45.662,132
13:30:45.662,132
13:30:45.663,133
13:30:45.663,133
13:30:45.720,133
13:30:45.720,133
13:30:45.721,133
13:30:45.721,133
13:30:45.721,133
13:30:45.721,133
13:30:45.786,133
13:30:45.786,133
13:30:45.786,133
13:30:45.786,133
13:30:45.787,133
13:30:45.787,133
13:30:45.788,133
13:30:45.849,133
13:30:45.849,134
13:30:45.849,133
13:30:45.849,133
13:30:45.850,134
13:30:45.850,134
13:30:45.905,133
13:30:45.905,134
13:30:45.905,134
13:30:45.905,133
13:30:45.905,133
13:30:45.909,133
13:30:45.968,133
13:30:45.969,133
13:30:45.969,133
13:30:45.969,133
13:30:45.969,133
13:30:45.969,133
13:30:46.029,133
13:30:46.029,133
13:30:46.029,133
13:30:46.029,133
13:30:46.029,133
13:30:46.030,133
13:30:46.086,133
13:30:46.087,133
13:30:46.087,133
13:30:46.087,133
13:30:46.087,133
13:30:46.090,133
13:30:46.147,133
13:30:46.147,133
13:30:46.147,133
13:30:46.147,133
13:30:46.147,133
13:30:46.150,133
13:30:46.210,133
13:30:46.210,133
13:30:46.210,133
13:30:46.211,133
13:30:46.211,133
13:30:46.211,133
13:30:46.274,133
13:30:46.274,133
13:30:46.274,134
13:30:46.274,134
13:30:46.275,134
13:30:46.275,134
13:30:46.330,134
13:30:46.330,134
13:30:46.331,134
13:30:46.331,134
13:30:46.331,134
13:30:46.331,134
13:30:46.386,134
13:30:46.386,134
13:30:46.386,134
13:30:46.386,133
13:30:46.386,133
13:30:46.443,133
13:30:46.443,133
13:30:46.443,133
13:30:46.443,133
13:30:46.443,133
13:30:46.443,133
13:30:46.509,132
13:30:46.509,133
13:30:46.509,132
13:30:46.509,132
13:30:46.509,133
13:30:46.509,133
13:30:46.512,133
13:30:46.572,133
13:30:46.572,133
13:30:46.573,133
13:30:46.573,133
13:30:46.573,133
13:30:46.573,133
13:30:46.629,133
13:30:46.629,133
13:30:46.629,133
13:30:46.630,133
13:30:46.630,133
13:30:46.632,133
13:30:46.688,133
13:30:46.688,133
13:30:46.688,133
13:30:46.688,133
13:30:46.688,133
13:30:46.693,133
13:30:46.748,133
13:30:46.748,133
13:30:46.748,133
13:30:46.748,133
13:30:46.748,133
13:30:46.804,133
13:30:46.804,133
13:30:46.804,133
13:30:46.804,133
13:30:46.804,133
13:30:46.804,133
13:30:46.864,133
13:30:46.865,133
13:30:46.865,133
13:30:46.865,133
13:30:46.865,132
13:30:46.865,132
13:30:46.931,132
13:30:46.931,132
13:30:46.931,132
13:30:46.931,132
13:30:46.931,132
13:30:46.931,132
13:30:46.934,132
13:30:46.994,132
13:30:46.994,132
13:30:46.994,132
13:30:46.994,132
13:30:46.995,132
13:30:46.995,132
13:30:47.049,132
13:30:47.049,132
13:30:47.049,132
13:30:47.049,133
13:30:47.050,133
13:30:47.106,133
13:30:47.106,133
13:30:47.106,133
13:30:47.106,133
13:30:47.106,133
13:30:47.107,133
13:30:47.163,133
13:30:47.163,133
13:30:47.163,133
13:30:47.163,133
13:30:47.163,133
13:30:47.165,133
13:30:47.223,133
13:30:47.223,133
13:30:47.223,133
13:30:47.223,133
13:30:47.223,133
13:30:47.225,133
13:30:47.279,133
13:30:47.280,133
13:30:47.280,133
13:30:47.280,133
13:30:47.280,133
13:30:47.335,133
13:30:47.335,133
13:30:47.335,133
13:30:47.335,132
13:30:47.335,132
13:30:47.335,132
13:30:47.390,132
13:30:47.390,132
13:30:47.390,132
13:30:47.390,132
13:30:47.390,132
13:30:47.445,132
13:30:47.445,132
13:30:47.445,132
13:30:47.445,132
13:30:47.445,132
13:30:47.446,132
13:30:47.501,132
13:30:47.501,132
13:30:47.501,132
13:30:47.501,132
13:30:47.501,132
13:30:47.563,132
13:30:47.563,133
13:30:47.563,133
13:30:47.563,133
13:30:47.563,133
13:30:47.563,133
13:30:47.566,133
13:30:47.623,133
13:30:47.623,133
13:30:47.623,133
13:30:47.623,133
13:30:47.623,133
13:30:47.627,133
13:30:47.686,133
13:30:47.686,133
13:30:47.686,133
13:30:47.686,133
13:30:47.686,133
13:30:47.687,133
13:30:47.742,133
13:30:47.742,133
13:30:47.742,132
13:30:47.742,132
13:30:47.742,132
13:30:47.797,132
13:30:47.797,132
13:30:47.797,132
13:30:47.797,132
13:30:47.797,132
13:30:47.797,132
13:30:47.861,132
13:30:47.861,132
13:30:47.861,131
13:30:47.861,132
13:30:47.861,132
13:30:47.861,132
13:30:47.921,133
13:30:47.921,136
13:30:47.922,140
13:30:47.922,145
13:30:47.922,150
13:30:47.922,155
13:30:47.985,159
13:30:47.985,163
13:30:47.985,165
13:30:47.985,167
13:30:47.986,168
13:30:47.986,168
13:30:47.988,168
13:30:48.048,168
13:30:48.048,167
13:30:48.048,167
13:30:48.048,167
13:30:48.048,167
13:30:48.049,168
13:30:48.105,168
13:30:48.105,168
13:30:48.105,168
13:30:48.105,168
13:30:48.105,169
13:30:48.109,169
13:30:48.174,169
13:30:48.174,169
13:30:48.174,169
13:30:48.174,170
13:30:48.175,171
13:30:48.175,171
13:30:48.239,171
13:30:48.240,170
13:30:48.240,169
13:30:48.240,166
13:30:48.240,161
13:30:48.240,156
13:30:48.240,150
13:30:48.310,143
13:30:48.311,135
13:30:48.311,126
13:30:48.311,118
13:30:48.311,110
13:30:48.311,104
13:30:48.311,99
13:30:48.365,95
13:30:48.366,93
13:30:48.366,91
13:30:48.366,90
13:30:48.366,90
13:30:48.421,90
13:30:48.421,91
13:30:48.421,92
13:30:48.421,93
13:30:48.421,95
13:30:48.421,96
13:30:48.475,97
13:30:48.475,99
13:30:48.475,101
13:30:48.475,102
13:30:48.475,104
13:30:48.532,105
13:30:48.532,106
13:30:48.532,108
13:30:48.532,109
13:30:48.532,110
13:30:48.532,111
13:30:48.592,112
13:30:48.592,113
13:30:48.593,114
13:30:48.593,115
13:30:48.593,116
13:30:48.593,117
13:30:48.660,117
13:30:48.660,118
13:30:48.660,119
13:30:48.660,120
13:30:48.660,120
13:30:48.660,121
13:30:48.661,121
13:30:48.720,122
13:30:48.720,122
13:30:48.720,123
13:30:48.720,123
13:30:48.720,124
13:30:48.722,124
13:30:48.776,124
13:30:48.777,125
13:30:48.777,125
